tile,conf,x1,y1,x2,y2
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x10240_y93440.png,0.2917,167.32,226.48,173.17,233.99
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x10880_y93440.png,0.2225,571.27,44.0,576.83,50.71
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x01920_y85120.png,0.4806,590.9,358.17,596.8,364.09
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y80640.png,0.2066,280.43,458.85,339.96,509.02
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y81280.png,0.2938,624.88,387.62,630.93,394.54
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y81280.png,0.2787,597.55,449.12,604.33,454.22
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.6438,629.2,566.25,639.66,579.96
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.4779,500.91,615.42,507.38,622.4
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.386,601.53,0.11,607.66,5.77
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.3673,541.74,131.99,548.21,138.54
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.3397,505.58,347.94,511.0,353.26
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.3144,454.82,264.87,460.21,270.11
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y82560.png,0.2981,571.58,222.73,577.5,228.31
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y84480.png,0.2563,610.13,283.35,616.3,289.39
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85120.png,0.5207,447.05,390.33,452.83,396.21
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85120.png,0.3259,324.11,26.11,332.23,33.0
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85120.png,0.2983,375.09,32.9,380.04,37.58
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85120.png,0.2643,410.51,385.51,420.06,394.63
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85120.png,0.2614,409.41,345.88,415.36,355.22
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85120.png,0.227,437.0,1.13,444.58,9.43
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85760.png,0.3541,557.42,0.06,570.56,4.89
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85760.png,0.2869,568.5,15.27,574.11,21.12
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x02560_y85760.png,0.2281,511.95,80.08,518.59,86.74
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y76160.png,0.3423,605.47,107.36,613.67,115.82
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y76800.png,0.3513,377.08,634.83,386.43,639.97
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y79360.png,0.2406,233.28,18.5,244.22,28.58
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y80640.png,0.4056,520.24,18.02,525.49,23.2
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y82560.png,0.5046,50.81,37.38,57.15,42.94
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y82560.png,0.4094,31.89,97.15,36.31,102.22
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y82560.png,0.3486,57.48,422.06,63.79,428.06
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y82560.png,0.3313,67.47,438.16,73.12,444.01
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y82560.png,0.2202,56.0,421.9,63.23,427.6
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y85120.png,0.2601,19.32,508.91,27.41,516.29
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y85120.png,0.2129,43.99,446.0,50.3,452.14
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y85760.png,0.2466,23.98,370.45,30.47,376.56
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03200_y88320.png,0.4761,632.11,7.55,638.69,15.29
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y37760.png,0.3047,375.47,0.25,422.92,35.53
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y73600.png,0.6786,606.2,33.57,613.22,39.26
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y73600.png,0.2626,633.25,57.11,638.81,62.58
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y81280.png,0.3362,101.34,389.77,139.23,424.97
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y88320.png,0.4648,29.85,597.37,36.71,604.04
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y88320.png,0.3665,30.07,596.0,37.29,603.37
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y88320.png,0.3387,27.2,498.46,32.76,503.82
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x03840_y88320.png,0.2512,7.52,528.48,20.33,540.89
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x04480_y71040.png,0.4854,262.27,510.69,269.16,516.66
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x04480_y72960.png,0.284,219.5,625.83,225.91,631.92
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x04480_y72960.png,0.2354,209.23,625.9,217.09,633.12
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x04480_y81920.png,0.2731,88.17,0.0,128.4,35.2
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x04480_y82560.png,0.2292,561.17,146.76,565.63,151.37
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y70400.png,0.2865,72.43,379.3,81.52,386.47
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y70400.png,0.2794,35.79,403.53,42.04,408.51
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y70400.png,0.2072,30.65,421.35,36.93,428.98
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y78080.png,0.2059,538.8,437.54,580.01,485.21
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y84480.png,0.3063,123.25,21.11,129.68,28.1
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y84480.png,0.2046,18.6,202.66,24.7,209.03
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y85120.png,0.4125,126.68,322.84,132.77,328.13
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05120_y85120.png,0.2315,185.01,378.07,191.26,383.79
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05760_y68480.png,0.2519,632.77,346.72,639.23,353.31
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05760_y68480.png,0.238,617.81,264.25,623.4,269.73
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x05760_y69760.png,0.2186,486.48,523.97,493.16,530.64
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x06400_y69760.png,0.2457,629.66,193.73,639.4,203.03
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x06400_y69760.png,0.2172,416.78,6.01,423.93,12.21
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x06400_y77440.png,0.2218,83.87,48.04,89.43,53.49
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y64640.png,0.326,624.79,533.61,629.62,540.0
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y64640.png,0.3248,614.68,384.55,621.29,390.69
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y64640.png,0.2627,630.09,488.18,639.93,504.7
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y64640.png,0.2541,624.79,532.0,629.56,538.72
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y65280.png,0.3116,630.24,489.76,638.95,497.76
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y65920.png,0.3214,633.73,626.04,640.0,637.19
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y67200.png,0.2733,527.87,618.34,570.7,639.02
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y75520.png,0.3069,104.2,41.37,109.58,48.36
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x07040_y75520.png,0.2116,0.0,73.07,5.55,85.44
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x08960_y64000.png,0.4499,286.52,30.93,293.28,37.63
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x08960_y64000.png,0.2033,246.13,19.54,253.21,26.12
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x09600_y21120.png,0.2721,275.07,278.47,281.54,285.61
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x09600_y61440.png,0.2928,502.49,628.29,508.36,634.13
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x09600_y62720.png,0.2308,607.38,260.83,640.0,323.66
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x10240_y21760.png,0.2142,399.54,635.65,406.73,639.84
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x10240_y60800.png,0.3581,596.09,634.05,604.78,639.87
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x10880_y66560.png,0.2005,0.02,506.11,5.37,513.49
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x10880_y67200.png,0.2305,27.89,48.96,34.48,55.95
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y61440.png,0.5394,42.07,34.88,51.32,42.58
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y61440.png,0.2835,141.97,220.0,148.01,225.99
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y61440.png,0.2713,98.63,0.0,108.11,4.43
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y61440.png,0.26,165.92,634.11,174.78,639.89
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y62080.png,0.2046,148.0,95.44,155.12,101.47
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y63360.png,0.4121,22.14,392.21,31.97,400.51
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64000.png,0.5024,235.87,598.25,243.27,606.07
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64000.png,0.4385,45.45,435.79,53.03,442.12
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64000.png,0.3638,152.73,349.62,158.9,356.0
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64000.png,0.3323,183.63,258.74,192.3,266.4
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64000.png,0.2228,1.73,329.32,8.56,335.0
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64640.png,0.2695,223.52,327.48,232.56,336.34
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y64640.png,0.2395,115.99,623.76,127.62,634.35
ch2_ohr_ncp_20241111T0516278303_d_img_d18_x11520_y65920.png,0.423,0.11,190.01,5.92,197.97
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x00640_y67200.png,0.2306,466.92,519.77,495.42,549.16
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x00640_y72960.png,0.3788,19.35,26.38,25.09,31.92
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x01280_y63360.png,0.2078,629.32,1.13,638.26,8.71
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x01280_y67200.png,0.2212,39.93,551.97,50.13,559.49
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x01920_y63360.png,0.2093,374.37,4.53,413.78,43.22
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x01920_y72320.png,0.3793,167.78,454.28,201.27,488.27
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x01920_y72320.png,0.2666,166.38,446.56,208.37,488.6
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x02560_y62720.png,0.3154,158.91,556.72,202.71,601.52
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x03200_y65920.png,0.2418,313.36,607.14,370.94,640.0
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x03200_y67200.png,0.2158,71.21,133.57,121.65,178.79
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x04480_y65920.png,0.2445,322.84,591.96,366.21,633.22
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x05760_y69120.png,0.2397,582.75,0.02,636.19,26.66
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x08960_y91520.png,0.3456,615.58,485.25,622.04,493.16
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x08960_y91520.png,0.2205,607.72,463.33,613.54,468.12
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x08960_y91520.png,0.2093,630.1,480.9,636.01,486.14
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x10240_y49280.png,0.2398,286.33,334.93,292.02,340.74
ch2_ohr_ncp_20241115T1326321339_d_img_d18_x11520_y60160.png,0.3041,131.17,631.06,138.35,637.19
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x02560_y65280.png,0.2367,414.38,0.44,448.78,30.75
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x04480_y58240.png,0.2278,249.48,580.74,286.65,611.75
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x04480_y67840.png,0.4622,351.95,11.55,358.71,18.66
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x07040_y53120.png,0.4258,633.01,409.01,639.7,419.05
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x07680_y49920.png,0.2884,547.41,607.32,602.58,640.0
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x07680_y67840.png,0.2009,169.01,612.64,230.57,640.0
ch2_ohr_ncp_20241115T1525004388_d_img_d18_x10880_y57600.png,0.2204,86.61,626.48,117.51,640.0
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x05120_y01920.png,0.242,0.8,384.15,52.57,429.61
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x06400_y08320.png,0.2504,513.91,101.72,521.47,108.54
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x07680_y55040.png,0.5514,83.26,0.67,88.87,6.3
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x07680_y55040.png,0.25,96.97,11.19,102.39,16.43
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x07680_y55040.png,0.2436,87.76,15.77,96.45,23.74
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x08320_y05120.png,0.3225,0.03,15.69,4.67,22.57
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x09600_y69120.png,0.2147,565.96,0.0,635.12,33.84
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x09600_y69120.png,0.2044,330.54,187.54,417.01,233.34
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x09600_y69120.png,0.204,335.51,188.15,388.9,230.66
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x10240_y59520.png,0.2552,119.11,0.22,154.5,23.18
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x10880_y51200.png,0.2913,320.67,283.89,328.17,292.12
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x10880_y51200.png,0.2809,354.44,388.0,360.65,393.83
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x10880_y51200.png,0.2582,530.53,597.41,594.97,640.0
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x10880_y64000.png,0.2712,16.67,570.63,66.28,606.14
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y14080.png,0.4161,0.03,631.54,14.47,639.81
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y14080.png,0.3813,30.89,607.44,36.64,613.3
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y14080.png,0.2137,40.43,603.96,45.85,609.11
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.4923,106.01,0.09,121.37,9.19
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.4907,73.36,106.55,84.04,116.73
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.4189,11.81,90.46,18.51,96.84
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.3279,90.99,7.81,95.78,12.22
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.3158,93.06,107.92,100.89,115.28
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.2986,82.1,38.87,87.63,44.09
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.2907,134.43,27.21,141.64,33.32
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.2611,78.71,128.39,85.15,134.89
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.2399,56.45,151.95,61.17,156.95
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.2221,54.08,123.97,60.01,129.22
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y16000.png,0.2113,31.72,113.36,37.96,118.81
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y17280.png,0.2915,328.14,615.33,388.14,640.0
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y58240.png,0.3153,29.42,15.68,36.05,21.82
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y58240.png,0.2092,136.12,403.42,208.35,444.44
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y59520.png,0.2287,199.61,0.0,268.47,24.58
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y61440.png,0.2117,37.8,260.84,45.02,268.01
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y62720.png,0.2333,52.0,419.99,57.99,425.39
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y64000.png,0.2142,27.36,22.66,34.62,28.78
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y64640.png,0.2266,73.63,0.14,147.04,23.11
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y70400.png,0.2379,139.47,616.62,144.34,621.53
ch2_ohr_ncp_20250123T0750012833_d_img_d18_x11520_y71040.png,0.2329,8.9,246.89,83.93,304.24
ch2_ohr_ncp_20250227T1046517020_d_img_d18_x00640_y42240.png,0.2403,406.08,0.02,415.37,6.73
ch2_ohr_ncp_20250227T1046517020_d_img_d18_x01280_y39680.png,0.2978,628.2,630.71,639.83,639.51
ch2_ohr_ncp_20250227T1046517020_d_img_d18_x01280_y73600.png,0.3505,549.83,3.9,557.33,12.21
ch2_ohr_ncp_20250227T1046517020_d_img_d18_x08960_y80000.png,0.244,11.08,7.67,17.18,14.53
ch2_ohr_ncp_20250227T1046517020_d_img_d18_x10240_y51840.png,0.5288,47.28,613.74,52.79,620.0
ch2_ohr_ncp_20250227T1046517020_d_img_d18_x10240_y51840.png,0.3603,59.19,599.22,65.22,605.46
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x00000_y62720.png,0.2373,560.11,87.2,616.36,129.54
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x00640_y61440.png,0.2711,93.13,1.98,161.13,33.51
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x07680_y81920.png,0.2002,389.47,38.79,396.0,44.54
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x08960_y82560.png,0.2102,635.01,29.57,639.94,37.16
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.35,551.84,3.99,558.63,10.29
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.3052,219.0,30.01,225.94,36.23
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.3003,563.21,93.64,568.59,100.01
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.2875,577.74,0.03,593.88,8.43
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.2561,563.37,92.0,568.88,98.85
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.2482,537.69,317.9,544.16,324.01
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.2283,10.69,17.06,16.18,21.62
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10240_y82560.png,0.2006,214.75,115.37,221.02,120.76
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10880_y76800.png,0.3466,305.25,631.63,311.66,638.46
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10880_y77440.png,0.2429,95.49,387.97,100.45,392.38
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x10880_y83200.png,0.204,558.58,0.02,628.98,22.51
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.655,65.89,331.31,72.57,337.28
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.4635,23.34,219.43,30.31,226.31
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.4506,46.08,238.82,52.96,244.03
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.4291,147.8,311.78,156.57,318.91
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.3522,75.92,270.85,82.65,276.3
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2849,92.66,513.32,102.0,521.33
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2803,116.98,435.07,122.08,440.41
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2745,184.07,302.22,191.51,308.32
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2693,96.56,466.86,108.44,477.36
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2293,192.6,457.89,197.9,462.81
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2165,65.31,618.53,71.43,624.78
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80000.png,0.2157,251.91,73.76,258.62,80.57
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80640.png,0.3582,18.71,276.0,23.39,281.14
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y80640.png,0.2076,116.29,285.28,124.01,292.11
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y81280.png,0.2304,29.43,11.88,36.09,18.87
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y81280.png,0.215,38.29,125.84,44.47,132.14
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y81920.png,0.6779,80.5,88.45,90.82,97.92
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y81920.png,0.5121,27.78,0.07,34.94,4.63
ch2_ohr_ncp_20250303T0915317317_d_img_d18_x11520_y81920.png,0.4603,234.75,341.91,241.14,348.04
