tile,conf,x1,y1,x2,y2
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y41600.png,0.3561,581.45,249.17,591.66,258.44
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y41600.png,0.3396,520.57,46.39,558.54,74.99
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y41600.png,0.2426,438.94,94.9,455.55,110.52
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y41600.png,0.2268,387.79,119.63,394.48,126.4
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y41600.png,0.2041,469.29,122.61,478.09,130.97
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y70400.png,0.2081,535.14,0.05,545.12,4.82
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y75520.png,0.3853,574.66,382.35,632.11,423.35
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01280_y75520.png,0.2,272.9,568.38,324.22,601.19
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y33920.png,0.2817,462.28,67.8,563.05,165.12
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y33920.png,0.2209,426.52,50.4,556.97,155.73
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y34560.png,0.2468,404.56,550.26,454.86,594.94
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y37120.png,0.2476,518.48,329.05,596.22,398.04
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y37760.png,0.2776,342.0,573.74,388.56,610.92
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y37760.png,0.2062,340.57,575.26,386.3,601.59
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.5282,369.31,110.54,381.48,120.95
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.457,111.77,28.11,120.51,36.09
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.368,166.61,53.9,178.35,61.91
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.3551,178.55,70.31,189.36,79.2
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.355,534.7,68.93,545.69,79.51
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.3328,285.41,171.05,293.13,178.16
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.3271,116.94,118.25,124.94,124.42
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.3063,23.0,247.06,35.79,262.4
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.2954,616.8,112.15,626.94,121.19
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.2247,111.7,280.63,119.21,288.55
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y41600.png,0.2199,133.14,187.38,141.19,194.26
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y69760.png,0.2786,497.62,597.7,563.19,640.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y69760.png,0.2264,490.81,595.55,562.96,640.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y69760.png,0.2011,480.38,589.84,567.99,640.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x01920_y72320.png,0.3069,410.96,326.25,467.62,367.34
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x02560_y32000.png,0.2267,577.77,548.22,588.89,557.8
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x02560_y35200.png,0.2778,202.42,560.0,305.33,640.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x02560_y35840.png,0.2292,279.96,77.16,330.59,120.75
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x02560_y36480.png,0.2096,413.85,323.62,534.72,415.25
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x02560_y40960.png,0.2132,624.06,97.7,640.0,114.76
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x02560_y78080.png,0.2209,621.49,379.32,637.61,393.5
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y32000.png,0.4278,432.91,211.64,490.15,258.29
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y32000.png,0.2257,442.54,222.01,490.51,256.61
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y37760.png,0.7276,122.14,503.54,168.72,540.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y40960.png,0.3331,267.4,286.91,275.18,294.44
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y71680.png,0.2501,32.79,585.76,116.88,640.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y71680.png,0.2204,160.33,230.07,231.15,291.14
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03200_y73600.png,0.2896,374.22,378.99,471.4,457.76
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y33920.png,0.271,504.91,153.25,546.77,175.98
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y40960.png,0.4971,378.28,74.54,395.85,88.7
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y40960.png,0.2281,232.66,90.2,242.83,100.02
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y40960.png,0.2203,361.68,99.63,368.74,106.22
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y40960.png,0.215,380.7,102.33,389.39,109.72
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y40960.png,0.2007,177.9,106.71,186.52,114.01
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y70400.png,0.4617,584.04,563.76,601.29,576.85
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y70400.png,0.2007,592.81,586.15,601.45,593.43
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y74240.png,0.5384,202.24,264.08,250.58,306.25
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y74240.png,0.284,356.75,178.81,391.99,219.03
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y74240.png,0.2175,352.93,175.01,390.47,213.01
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x03840_y76160.png,0.3023,610.26,159.31,639.64,180.48
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x04480_y34560.png,0.2436,340.93,176.83,392.13,209.38
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x04480_y73600.png,0.2131,0.0,33.41,44.26,111.69
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x04480_y76160.png,0.2118,0.0,299.56,43.28,364.25
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x04480_y77440.png,0.2254,466.57,616.81,526.03,639.4
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05120_y40320.png,0.2607,381.95,275.18,490.01,364.06
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05120_y72960.png,0.2867,254.07,212.75,328.31,258.71
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05120_y74880.png,0.2186,0.0,333.78,36.2,408.61
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05120_y74880.png,0.2113,0.0,338.65,45.0,404.57
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05120_y75520.png,0.3579,559.47,200.02,619.36,251.23
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05120_y75520.png,0.2547,572.11,200.91,624.67,252.48
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y39040.png,0.5291,601.59,17.42,639.84,55.88
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.68,560.68,30.54,567.83,37.02
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.5566,26.55,162.74,39.0,172.5
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.536,173.29,100.91,192.52,113.28
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.4146,102.51,109.46,118.53,121.7
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.3937,265.91,162.68,276.22,171.16
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.3461,111.01,166.78,117.09,172.47
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.3228,5.46,203.89,12.02,210.46
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.3089,99.85,59.99,105.89,66.65
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.3063,169.98,215.98,176.86,222.27
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.2924,65.68,368.26,73.65,375.65
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.2702,5.84,204.58,12.19,212.0
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y40320.png,0.2583,1.32,193.88,9.16,202.44
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y71040.png,0.321,87.18,540.95,150.99,587.08
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y71680.png,0.2568,483.25,207.92,539.76,243.75
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y76160.png,0.2205,43.74,515.8,122.91,583.56
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x05760_y76160.png,0.2192,190.73,93.43,230.11,128.87
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x06400_y38400.png,0.2097,45.88,552.36,86.02,588.41
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x06400_y72960.png,0.2293,429.29,261.52,492.79,300.56
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x06400_y73600.png,0.2032,512.52,536.73,585.5,614.77
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x06400_y74880.png,0.2208,382.58,499.15,467.97,567.68
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x06400_y77440.png,0.2034,0.0,301.29,41.89,377.85
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07040_y35840.png,0.3137,187.76,275.86,297.17,339.3
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07040_y39680.png,0.336,40.73,235.84,46.86,241.65
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07040_y39680.png,0.3075,26.25,277.43,53.44,296.42
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07040_y39680.png,0.2356,9.5,261.69,16.96,268.32
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07040_y70400.png,0.2704,562.71,586.65,640.0,634.26
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07040_y70400.png,0.235,506.91,405.43,561.73,442.74
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07680_y72320.png,0.2664,243.47,493.43,300.98,528.87
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x07680_y73600.png,0.2745,619.99,585.11,626.41,590.42
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x08320_y72960.png,0.2321,584.35,598.98,633.67,637.14
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x08320_y79360.png,0.2514,74.85,0.0,143.56,18.47
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x08960_y39040.png,0.3521,24.05,275.99,30.48,282.16
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x08960_y39040.png,0.208,103.15,231.82,113.81,244.03
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x09600_y74880.png,0.2165,515.78,6.42,610.41,83.28
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x09600_y76800.png,0.2073,14.6,496.75,45.5,518.96
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x09600_y77440.png,0.201,0.0,107.32,79.83,145.8
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x10240_y75520.png,0.4479,517.96,262.51,563.86,296.23
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x10880_y75520.png,0.2447,537.35,25.13,551.6,36.92
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x11520_y72960.png,0.5333,361.12,147.24,415.22,180.34
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x11520_y75520.png,0.2674,0.0,96.27,23.4,118.81
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x11520_y78080.png,0.2078,32.18,16.11,105.61,86.9
ch2_ohr_ncp_20211228T2209123959_d_img_d18_x11520_y79360.png,0.2186,74.78,306.88,199.04,377.98
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08320_y51840.png,0.3894,603.44,490.56,607.63,496.58
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08320_y51840.png,0.3016,515.42,507.98,519.09,513.44
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08320_y51840.png,0.2754,538.61,524.0,543.69,530.36
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08320_y51840.png,0.2712,635.7,167.27,639.56,173.77
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08320_y51840.png,0.2371,550.04,504.37,557.21,512.03
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08320_y51840.png,0.2309,497.99,522.02,502.08,529.22
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08960_y51840.png,0.351,46.62,10.97,52.27,20.65
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08960_y51840.png,0.3348,594.65,180.32,599.57,188.02
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08960_y51840.png,0.2968,14.24,467.92,20.01,474.49
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08960_y51840.png,0.2302,120.13,24.37,125.33,33.0
ch2_ohr_ncp_20240403T1750244247_d_img_d18_x08960_y51840.png,0.216,634.51,158.39,639.18,165.45
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y01920.png,0.224,595.77,270.54,606.11,281.86
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.4893,555.35,11.99,561.01,18.74
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.3407,523.66,45.48,529.13,52.02
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.3392,450.3,251.28,478.59,290.56
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.3353,491.95,180.0,497.26,186.32
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.3131,568.33,17.22,572.92,22.95
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.27,491.99,181.08,497.1,188.0
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.224,596.9,316.65,609.33,329.13
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.2134,576.4,1.88,580.98,7.09
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y100480.png,0.2015,449.84,14.44,456.92,21.93
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.3937,9.29,612.08,13.39,620.39
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.3746,9.13,611.46,14.08,619.44
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.3278,626.01,159.21,630.91,165.25
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.2987,27.32,624.52,31.41,629.28
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.23,59.34,592.17,63.43,597.39
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.2205,634.63,154.04,639.05,158.33
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y17280.png,0.2098,67.42,610.31,75.28,621.04
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y18560.png,0.2971,31.62,633.9,36.87,639.32
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y21760.png,0.2467,604.0,254.29,610.73,260.4
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y21760.png,0.2424,611.16,576.23,615.2,580.59
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y23040.png,0.2157,34.15,523.91,39.55,529.01
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y23040.png,0.2032,19.09,633.21,26.73,639.89
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y23680.png,0.3751,572.0,32.7,577.54,38.49
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y23680.png,0.3073,625.99,11.56,631.87,17.64
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y23680.png,0.2416,597.59,49.46,604.05,59.67
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y26240.png,0.4478,67.82,577.92,73.01,584.7
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y26240.png,0.3628,72.69,587.95,77.65,593.47
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y26240.png,0.3173,37.65,518.26,53.87,539.36
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y26240.png,0.2301,36.95,495.28,54.56,539.67
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y28160.png,0.2803,579.99,552.85,584.68,556.98
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y28160.png,0.2396,54.8,10.13,80.85,54.3
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y28160.png,0.2108,15.66,452.0,20.32,459.9
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y28160.png,0.209,22.05,201.44,39.48,225.96
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y28160.png,0.2084,574.34,559.04,580.0,565.42
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y28800.png,0.4376,51.7,311.48,62.68,324.75
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y59520.png,0.2196,15.75,566.82,24.01,574.25
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y61440.png,0.2272,381.04,564.06,401.32,594.87
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y62080.png,0.2544,0.0,242.66,70.6,320.48
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y62080.png,0.2212,3.56,246.64,71.13,300.66
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y72960.png,0.2073,571.99,311.76,578.19,318.55
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y75520.png,0.2302,581.35,571.84,588.0,578.54
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y75520.png,0.2106,487.73,107.99,492.17,113.51
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y75520.png,0.2036,617.86,427.98,622.8,434.17
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y87680.png,0.2236,631.91,179.93,636.2,185.42
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y89600.png,0.206,599.18,23.77,604.82,29.23
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y91520.png,0.2809,611.33,0.0,617.38,4.01
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y96640.png,0.2248,572.12,12.2,600.64,44.74
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y97920.png,0.2052,549.73,605.34,556.06,614.07
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y98560.png,0.29,565.21,414.16,588.01,453.21
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y99840.png,0.3848,51.97,483.98,57.16,490.17
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00000_y99840.png,0.2504,479.47,607.53,484.73,615.07
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00000.png,0.2859,57.81,630.74,61.48,636.0
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00000.png,0.2644,74.07,619.97,78.14,624.48
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00000.png,0.2506,139.97,592.13,145.41,599.24
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00000.png,0.2466,135.62,619.02,140.02,623.0
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00000.png,0.222,144.45,616.04,148.62,620.93
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00000.png,0.2168,121.19,521.1,157.34,565.97
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y00640.png,0.2364,181.63,93.38,203.22,125.66
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.5921,547.98,369.45,553.18,375.05
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.5493,393.24,0.01,401.23,5.7
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.4311,573.06,257.06,580.01,264.63
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.4292,619.67,48.1,623.41,52.54
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.4034,607.17,238.46,612.82,244.3
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.3905,515.0,39.18,519.81,45.53
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.3789,530.26,172.0,536.04,178.55
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.3311,471.22,64.07,479.22,72.16
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.3126,458.28,355.98,462.21,360.88
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.3079,630.65,63.22,636.01,69.56
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.2641,572.0,256.26,578.73,263.71
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.2258,591.38,485.32,601.3,498.84
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.2227,330.02,119.85,334.66,125.21
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.221,217.41,215.96,222.3,221.2
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.2122,625.86,69.98,629.79,76.0
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.207,603.88,387.95,609.86,394.85
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.2024,47.79,81.39,79.19,124.86
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y100480.png,0.2024,478.45,352.18,484.0,357.22
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y18560.png,0.514,170.01,587.86,175.42,593.05
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y19200.png,0.2759,23.55,59.78,28.06,65.27
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y19200.png,0.2206,171.43,148.78,179.22,160.36
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y20480.png,0.2993,308.0,274.48,315.93,283.72
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y20480.png,0.2846,156.0,307.98,162.28,313.67
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y22400.png,0.2466,24.9,89.05,42.91,117.25
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2885,610.65,234.14,614.77,238.56
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2778,562.09,279.23,567.03,284.18
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2623,623.41,468.99,628.16,476.88
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2198,547.86,137.38,553.61,145.54
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2181,632.95,67.99,636.69,72.9
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2081,471.9,211.89,478.07,220.62
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23040.png,0.2048,599.21,250.16,606.82,258.21
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23680.png,0.7802,27.48,43.79,33.06,49.94
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23680.png,0.5777,18.98,52.32,26.57,60.05
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23680.png,0.5675,219.82,44.93,230.23,55.69
ch2_ohr_ncp_20240406T0647198831_d_img_d18_x00640_y23680.png,0.466,0.21,71.98,8.59,84.01
