tile,conf,x1,y1,x2,y2
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y75520.png,0.2917,150.67,608.78,156.02,614.3
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y75520.png,0.2738,61.66,527.91,68.56,535.33
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y75520.png,0.237,35.24,585.78,41.18,593.19
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y75520.png,0.2302,46.94,519.44,52.04,524.91
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07040_y43520.png,0.2045,619.85,482.46,623.54,486.72
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07680_y01920.png,0.2613,387.9,0.4,393.45,5.81
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07680_y01920.png,0.2515,559.12,57.93,564.2,62.52
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07680_y74240.png,0.2404,605.22,12.83,625.77,45.41
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08320_y64000.png,0.2823,75.98,415.66,79.37,420.74
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08320_y83200.png,0.2667,9.81,552.62,16.73,561.07
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08320_y83200.png,0.2073,544.9,635.82,550.43,639.7
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y28800.png,0.2204,634.03,40.4,638.59,45.29
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y58880.png,0.3414,634.48,595.39,639.36,600.93
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y58880.png,0.2487,633.71,606.21,637.79,612.0
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y63360.png,0.2524,412.0,617.33,416.78,622.54
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y87040.png,0.2347,473.09,634.31,477.52,639.05
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x10240_y20480.png,0.2615,632.05,581.42,637.41,588.0
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y65920.png,0.205,604.0,562.37,609.92,566.58
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y35200.png,0.2577,601.87,0.07,606.02,4.01
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y66560.png,0.227,626.97,382.6,634.73,391.42
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y25600.png,0.3376,567.68,76.84,572.01,84.01
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y25600.png,0.2574,631.92,323.86,636.34,329.97
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y25600.png,0.2376,579.99,80.84,584.37,85.15
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y58880.png,0.2635,62.1,625.32,68.0,630.69
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y49280.png,0.2353,632.89,218.12,636.45,221.69
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y51840.png,0.2206,611.59,630.65,615.47,636.34
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y26240.png,0.2155,233.77,349.81,277.88,389.3
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00000_y35200.png,0.3799,611.83,319.8,616.73,324.52
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00000_y35200.png,0.319,617.83,393.89,639.5,425.47
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00000_y35200.png,0.3081,549.82,304.79,556.03,309.89
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00000_y35200.png,0.2713,607.95,288.11,613.47,293.22
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.6011,599.76,303.29,605.86,311.17
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.3896,625.48,126.47,630.81,132.68
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.3485,611.77,226.07,617.44,232.07
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.3424,630.77,181.95,636.92,188.97
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.2669,625.62,122.5,630.41,128.53
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.2491,539.95,256.01,544.32,260.15
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.2225,618.56,161.06,623.59,166.94
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.2176,606.84,311.48,612.15,317.39
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y09600.png,0.2064,485.13,177.22,529.27,209.16
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y14720.png,0.2466,631.0,270.99,636.02,276.16
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y14720.png,0.209,597.8,632.78,606.5,639.68
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y39680.png,0.2568,565.74,514.55,589.04,532.82
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y47360.png,0.6071,603.83,16.35,608.4,22.39
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y47360.png,0.2953,421.91,26.03,428.0,30.93
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y47360.png,0.2931,466.01,103.07,482.6,116.77
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y48640.png,0.3788,598.96,573.49,629.24,606.39
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y49280.png,0.2581,618.82,607.8,639.33,639.56
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y49280.png,0.2228,621.6,619.86,639.99,639.6
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.6017,288.45,87.53,293.53,93.95
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.5313,260.73,59.99,268.06,67.32
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.4606,259.93,60.49,267.21,68.01
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.4311,166.06,120.27,173.79,129.63
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.4043,202.9,32.87,208.79,39.63
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.3848,263.74,16.29,269.56,21.48
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.3086,288.05,43.01,292.03,47.14
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.3039,211.99,155.29,216.21,159.21
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2859,251.35,76.0,255.77,82.23
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2773,221.04,19.77,229.05,30.55
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2558,19.5,23.3,24.66,28.47
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.239,224.4,151.74,231.18,157.27
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2372,271.11,84.11,282.03,96.4
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2372,257.4,0.19,268.48,9.55
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2328,169.29,142.98,173.58,148.01
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2282,223.55,130.0,228.14,135.39
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2218,592.6,155.57,598.32,162.07
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2204,276.45,83.93,284.08,93.43
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y55040.png,0.2032,180.74,20.24,195.66,37.7
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x00640_y89600.png,0.479,223.13,632.79,229.27,639.22
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y20480.png,0.2915,16.41,625.92,20.36,630.65
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y20480.png,0.2588,80.76,604.0,85.01,609.49
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y20480.png,0.2445,35.99,604.0,40.72,609.7
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y23680.png,0.2891,480.49,604.0,484.88,609.71
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y23680.png,0.2374,610.63,623.65,614.72,628.01
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y23680.png,0.2085,592.0,542.99,598.47,550.27
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y51840.png,0.2185,547.1,26.37,552.81,32.1
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.3948,530.92,635.07,537.23,639.56
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.3272,553.62,627.67,557.23,632.51
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.3,569.02,632.3,573.17,636.45
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.2771,520.25,557.56,540.73,578.7
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.2385,498.02,603.21,502.0,607.51
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.2378,96.96,200.82,108.9,214.75
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y57600.png,0.2274,504.24,617.75,508.67,623.18
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y58240.png,0.2783,48.11,18.65,52.08,22.81
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01280_y58240.png,0.2278,593.17,102.9,597.13,108.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.3132,115.99,135.56,121.56,140.22
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2555,45.87,73.95,70.06,101.7
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2455,54.98,614.38,60.31,620.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2405,117.14,135.41,121.87,140.69
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2251,33.07,527.74,37.69,532.08
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2174,24.03,43.96,30.77,50.57
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2085,25.74,622.13,30.98,628.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y03840.png,0.2056,54.42,614.07,60.28,618.76
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y10880.png,0.322,629.44,209.97,636.0,217.24
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y10880.png,0.2557,430.86,39.81,436.05,45.81
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y10880.png,0.2344,512.47,200.2,518.53,207.27
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y10880.png,0.2191,616.97,170.56,623.88,177.38
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y10880.png,0.2055,514.24,24.81,518.53,29.04
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.5234,159.57,328.52,164.06,332.7
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.442,603.27,619.68,609.86,626.66
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.4242,264.27,460.78,273.49,471.72
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.4232,260.22,513.63,266.99,521.14
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.375,303.05,373.69,310.64,380.26
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.337,605.55,593.62,622.79,614.46
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.3267,304.02,520.96,308.15,525.08
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.3161,295.73,505.75,303.0,513.32
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.3149,307.72,473.84,312.27,478.83
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2776,303.1,371.98,315.78,380.44
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2723,143.75,402.37,148.07,406.73
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2614,203.31,507.87,209.29,514.3
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2502,47.96,299.59,53.43,305.16
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2432,262.64,524.0,270.14,532.32
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2348,219.41,274.63,228.17,284.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2271,554.29,633.84,559.46,639.35
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2206,341.55,491.44,348.0,497.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y30080.png,0.2162,93.12,309.86,106.59,325.2
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.5179,175.68,551.5,181.85,557.46
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.3104,432.13,198.04,456.88,222.99
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.3068,168.7,539.32,178.36,549.7
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2857,0.0,421.06,4.05,429.09
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2796,248.08,554.77,252.14,559.15
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2664,269.42,560.5,276.0,565.75
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2529,166.92,535.89,178.1,548.09
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2508,111.82,534.25,117.6,542.12
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2348,261.41,629.24,267.42,634.36
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2203,110.39,557.51,116.19,564.21
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2195,257.6,543.77,263.81,551.13
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y37120.png,0.2158,171.97,624.68,176.5,630.22
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y42880.png,0.4749,624.26,609.02,629.21,615.06
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y42880.png,0.347,634.71,472.61,639.31,480.58
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y42880.png,0.2197,569.15,602.85,591.79,639.73
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y42880.png,0.2096,616.27,548.0,620.56,554.83
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.4594,59.5,600.33,63.81,605.67
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.361,488.21,582.58,494.11,588.98
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.3324,98.46,520.33,104.35,526.91
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.303,0.14,627.21,5.89,638.43
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2852,372.24,408.68,396.05,427.49
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2649,147.32,2.97,152.25,8.05
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2464,515.01,557.58,521.33,564.02
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2361,126.35,609.96,132.0,614.42
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2293,527.78,533.93,553.91,559.76
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.227,499.52,596.0,503.72,600.64
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2223,123.99,520.43,133.55,530.11
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2218,260.43,48.82,309.31,96.04
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2145,454.14,530.57,460.06,536.62
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y49280.png,0.2083,488.25,445.51,539.87,487.43
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y51200.png,0.3626,68.0,262.96,74.11,269.99
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y51200.png,0.313,623.16,376.1,628.02,382.1
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y51200.png,0.2678,3.65,197.56,34.86,228.9
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y51200.png,0.2379,10.59,153.8,29.64,177.9
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y51200.png,0.232,595.99,520.2,601.57,525.47
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y51200.png,0.2197,588.0,361.14,593.39,366.91
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.5058,608.59,508.0,613.38,514.64
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.4686,591.65,571.97,596.41,578.53
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.3914,610.63,517.53,616.09,522.59
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.373,480.63,6.33,485.37,12.03
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.3493,594.38,557.77,598.89,564.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.307,609.84,543.79,613.19,548.01
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.2523,594.41,536.5,599.41,543.69
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.2399,592.06,572.39,596.17,580.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.2271,568.6,544.36,572.71,549.17
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.2241,610.47,517.54,615.48,524.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y71680.png,0.2014,182.5,612.47,188.34,621.09
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y73600.png,0.2042,605.01,633.64,613.52,639.78
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.5639,591.49,543.29,597.81,550.11
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.5455,559.22,487.49,567.19,497.02
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.535,607.9,451.99,612.43,458.03
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.4629,523.15,536.17,529.02,542.24
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.426,608.93,628.0,613.91,633.68
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.4024,535.6,486.13,541.3,492.07
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3955,515.21,603.08,519.32,607.93
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3901,567.91,402.05,572.46,406.59
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3705,555.99,411.84,561.14,416.63
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3609,573.17,535.73,580.0,542.39
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3435,592.23,369.99,596.63,375.53
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3336,593.68,446.19,599.15,452.32
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3091,572.0,535.89,578.58,542.47
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.3036,273.87,24.19,278.76,30.36
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2849,309.38,94.27,316.01,100.93
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2744,234.27,178.86,244.44,190.86
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2589,611.86,508.98,625.38,523.94
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.252,473.36,607.92,477.98,613.36
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2496,541.74,450.79,548.0,458.46
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.239,603.82,290.99,640.0,341.04
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2286,619.96,375.32,624.08,380.03
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2179,243.09,25.45,248.16,30.21
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2106,177.61,0.43,183.23,6.12
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2104,564.5,380.44,578.05,397.44
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x01920_y84480.png,0.2094,183.18,83.13,188.01,87.41
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y18560.png,0.2709,559.86,631.33,565.63,637.61
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.6615,30.43,494.12,36.07,500.02
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.576,52.61,54.53,60.02,60.21
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.5724,56.62,574.34,61.85,580.28
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.5629,24.02,335.95,29.2,343.24
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.4831,21.11,389.54,26.3,394.66
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.4667,18.19,516.42,27.18,525.43
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.4603,13.87,200.85,32.64,227.5
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.4378,41.59,392.2,46.54,397.74
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.4036,83.77,581.88,90.59,588.81
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3961,77.85,509.7,84.06,516.01
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3929,48.65,190.84,53.57,196.88
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3724,156.0,205.35,162.44,212.02
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3614,163.42,597.98,177.48,612.79
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3568,121.0,109.72,126.83,116.0
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3537,0.1,535.04,7.51,544.57
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3474,197.97,626.78,218.87,639.39
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y28160.png,0.3417,157.86,205.03,164.0,212.01
